OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityTypeCode	ActivityMediaName	ActivityMediaSubdivisionName	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	ActivityEndDate	ActivityEndTime/Time	ActivityEndTime/TimeZoneCode	ActivityRelativeDepthName	ActivityDepthHeightMeasure/MeasureValue	ActivityDepthHeightMeasure/MeasureUnitCode	ActivityDepthAltitudeReferencePointText	ActivityTopDepthHeightMeasure/MeasureValue	ActivityTopDepthHeightMeasure/MeasureUnitCode	ActivityBottomDepthHeightMeasure/MeasureValue	ActivityBottomDepthHeightMeasure/MeasureUnitCode	ProjectIdentifier	ActivityConductingOrganizationText	MonitoringLocationIdentifier	ActivityCommentText	SampleAquifer	HydrologicCondition	HydrologicEvent	ActivityLocation/LatitudeMeasure	ActivityLocation/LongitudeMeasure	ActivityLocation/SourceMapScaleNumeric	ActivityLocation/HorizontalAccuracyMeasure/MeasureValue	ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode	ActivityLocation/HorizontalCollectionMethodName	ActivityLocation/HorizontalCoordinateReferenceSystemDatumName	AssemblageSampledName	CollectionDuration/MeasureValue	CollectionDuration/MeasureUnitCode	SamplingComponentName	SamplingComponentPlaceInSeriesNumeric	ReachLengthMeasure/MeasureValue	ReachLengthMeasure/MeasureUnitCode	ReachWidthMeasure/MeasureValue	ReachWidthMeasure/MeasureUnitCode	PassCount	NetTypeName	NetSurfaceAreaMeasure/MeasureValue	NetSurfaceAreaMeasure/MeasureUnitCode	NetMeshSizeMeasure/MeasureValue	NetMeshSizeMeasure/MeasureUnitCode	BoatSpeedMeasure/MeasureValue	BoatSpeedMeasure/MeasureUnitCode	CurrentSpeedMeasure/MeasureValue	CurrentSpeedMeasure/MeasureUnitCode	ToxicityTestType	SampleCollectionMethod/MethodIdentifier	SampleCollectionMethod/MethodIdentifierContext	SampleCollectionMethod/MethodName	SampleCollectionMethod/MethodQualifierTypeName	SampleCollectionMethod/MethodDescriptionText	SampleCollectionEquipmentName	SampleCollectionMethod/SampleCollectionEquipmentCommentText	SamplePreparationMethod/MethodIdentifier	SamplePreparationMethod/MethodIdentifierContext	SamplePreparationMethod/MethodName	SamplePreparationMethod/MethodQualifierTypeName	SamplePreparationMethod/MethodDescriptionText	SampleContainerTypeName	SampleContainerColorName	ChemicalPreservativeUsedName	ThermalPreservativeUsedName	SampleTransportStorageDescription	BinaryObjectFileName	BinaryObjectFileTypeCode	ActivityFileUrl	ActivityMetricUrl	ActivityGroupUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170509:FM:PS:DO:	Field Msr/Obs	Water		2017-05-09	08:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MMB200610:FM:PS:TS:	Field Msr/Obs	Water		2020-06-10	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MMB					20.6455980000	-156.4438590000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKO170915:SR:WB:	Sample-Routine	Water		2017-09-15	10:27:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKO					20.9820740000	-156.6733980000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKV181102:FM:PS:TS:	Field Msr/Obs	Water		2018-11-02	09:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKV					20.9765610000	-156.6780000000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB191203:FM:PS:TS:	Field Msr/Obs	Water		2019-12-03	09:47:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKC200702:FM:PS:PH:	Field Msr/Obs	Water		2020-07-02	09:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKC					20.7814030000	-156.4631760000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170124:FM:PS:TS:	Field Msr/Obs	Water		2017-01-24	08:07:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS200818:FM:WB:	Field Msr/Obs	Water		2020-08-18	09:02:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WKD200724:FM:PS:DO:	Field Msr/Obs	Water		2020-07-24	08:06:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WKD					20.7022140000	-156.4459210000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NMC190905:FM:PS:TS:	Field Msr/Obs	Water		2019-09-05	08:09:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NMC					20.7949170000	-156.5067350000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NHP201015:FM:WB:	Field Msr/Obs	Water		2020-10-15	08:28:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NHP					20.7964140000	-156.5031980000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKP181206:FM:PS:TS:	Field Msr/Obs	Water		2018-12-06	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKP					20.7949360000	-156.4855870000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB201201:FM:PS:TS:	Field Msr/Obs	Water		2020-12-01	10:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RNS190625:FM:PS:TS:	Field Msr/Obs	Water		2019-06-25	08:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RNS					20.9942220000	-156.6674170000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKC180802:FM:PS:TS:	Field Msr/Obs	Water		2018-08-02	09:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKC					20.7814030000	-156.4631760000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MAN200115:FM:PS:PH:	Field Msr/Obs	Water		2020-01-15	09:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MAN					20.6183660000	-156.4375720000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161115:FM:PS:PH:	Field Msr/Obs	Water		2016-11-15	09:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160614:SR:WB:	Sample-Routine	Water		2016-06-14	08:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WUL180803:FM:PS:DO:	Field Msr/Obs	Water		2018-08-03	08:32:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WUL					20.6911200000	-156.4442010000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP190314:FM:PS:DO:	Field Msr/Obs	Water		2019-03-14	08:37:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB190314:FM:WB:	Field Msr/Obs	Water		2019-03-14	08:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NMC201105:FM:WB:	Field Msr/Obs	Water		2020-11-05	08:09:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NMC					20.7949170000	-156.5067350000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RFS180720:SR:WB:	Sample-Routine	Water		2018-07-20	09:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RFS					20.9989240000	-156.6667460000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKO190201:FM:PS:TS:	Field Msr/Obs	Water		2019-02-01	09:40:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKO					20.9820740000	-156.6733980000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB171219:SR:WB:	Sample-Routine	Water		2017-12-19	10:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170330:FM:PS:TS:	Field Msr/Obs	Water		2017-03-30	07:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM180830:FM:PS:TS:	Field Msr/Obs	Water		2018-08-30	07:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO190827:FM:PS:TS:	Field Msr/Obs	Water		2019-08-27	08:38:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WUL200703:FM:PS:PH:	Field Msr/Obs	Water		2020-07-03	08:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WUL					20.6911200000	-156.4442010000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WUL190208:FM:PS:TS:	Field Msr/Obs	Water		2019-02-08	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WUL					20.6911200000	-156.4442010000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM180517:FM:PS:PH:	Field Msr/Obs	Water		2018-05-17	08:01:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKN190813:FM:PS:DO:	Field Msr/Obs	Water		2019-08-13	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKN					20.7651320000	-156.4593440000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-KWP180529:FM:WB:	Field Msr/Obs	Water		2018-05-29	07:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-KWP					20.7550560000	-156.4596020000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WPO191122:FM:PS:DO:	Field Msr/Obs	Water		2019-11-22	09:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WPO					20.6633900000	-156.4419680000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WPO200117:FM:PS:DO:	Field Msr/Obs	Water		2020-01-17	09:43:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WPO					20.6633900000	-156.4419680000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-KKT180515:FM:PS:TS:	Field Msr/Obs	Water		2018-05-15	09:23:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-KKT					20.7129080000	-156.4465960000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKP190321:FM:WB:	Field Msr/Obs	Water		2019-03-21	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKP					20.7949360000	-156.4855870000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKP201105:SR:WB:	Sample-Routine	Water		2020-11-05	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKP					20.7949360000	-156.4855870000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB190625:SR:WB:	Sample-Routine	Water		2019-06-25	09:18:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM190221:FM:PS:TS:	Field Msr/Obs	Water		2019-02-21	07:07:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RNS200128:FM:PS:DO:	Field Msr/Obs	Water		2020-01-28	08:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RNS					20.9942220000	-156.6674170000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MAS201104:FM:PS:DO:	Field Msr/Obs	Water		2020-11-04	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MAS					20.6138000000	-156.4368530000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WUL180518:FM:PS:DO:	Field Msr/Obs	Water		2018-05-18	08:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WUL					20.6911200000	-156.4442010000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170103:SR:WB:	Sample-Routine	Water		2017-01-03	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WPL190503:FM:PS:DO:	Field Msr/Obs	Water		2019-05-03	09:28:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WPL					20.6695650000	-156.4429070000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NKN191105:SR:WB:	Sample-Routine	Water		2019-11-05	07:53:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NKN					20.7651320000	-156.4593440000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB171221:FM:PS:DO:	Field Msr/Obs	Water		2017-12-21	09:43:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WPO200703:FM:PS:DO:	Field Msr/Obs	Water		2020-07-03	09:41:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WPO					20.6633900000	-156.4419680000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MMB180404:FM:PS:DO:	Field Msr/Obs	Water		2018-04-04	08:35:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MMB					20.6455980000	-156.4438590000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKO170915:FM:PS:DO:	Field Msr/Obs	Water		2017-09-15	10:27:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKO					20.9820740000	-156.6733980000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKO180629:FM:WB:	Field Msr/Obs	Water		2018-06-29	09:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKO					20.9820740000	-156.6733980000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NSB191212:FM:PS:DO:	Field Msr/Obs	Water		2019-12-12	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NSB					20.7842040000	-156.4664630000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM181213:FM:PS:PH:	Field Msr/Obs	Water		2018-12-13	07:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB180405:SR:WB:	Sample-Routine	Water		2018-04-05	07:59:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160825:FM:WB:	Field Msr/Obs	Water		2016-08-25	08:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RHL190222:FM:PS:PH:	Field Msr/Obs	Water		2019-02-22	07:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RHL					21.0130580000	-156.6383400000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS200618:SR:WB:	Sample-Routine	Water		2020-06-18	09:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF191120:FM:PS:DO:	Field Msr/Obs	Water		2019-11-20	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WPO180323:FM:PS:PH:	Field Msr/Obs	Water		2018-03-23	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WPO					20.6633900000	-156.4419680000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-WKB180420:SR:WB:	Sample-Routine	Water		2018-04-20	08:23:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-WKB					20.6959390000	-156.4446320000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB180109:FM:WB:	Field Msr/Obs	Water		2018-01-09	09:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF171115:FM:WB:	Field Msr/Obs	Water		2017-11-15	10:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170420:SR:WB:	Sample-Routine	Water		2017-04-20	07:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO190919:FM:PS:PH:	Field Msr/Obs	Water		2019-09-19	07:35:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OCO					20.8098600000	-156.6136900000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-KKO180501:FM:PS:TS:	Field Msr/Obs	Water		2018-05-01	09:09:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-KKO					20.7219850000	-156.4481830000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MML171206:FM:PS:PH:	Field Msr/Obs	Water		2017-12-06	08:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MML					20.6539130000	-156.4411740000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MML200226:FM:WB:	Field Msr/Obs	Water		2020-02-26	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MML					20.6539130000	-156.4411740000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RON170804:SR:WB:	Sample-Routine	Water		2017-08-04	09:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RON					21.0040560000	-156.6589400000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-MAS181114:SR:WB:	Sample-Routine	Water		2018-11-14	09:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-MAS					20.6138000000	-156.4368530000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP190606:FM:PS:PH:	Field Msr/Obs	Water		2019-06-06	08:13:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NMP190411:FM:PS:PH:	Field Msr/Obs	Water		2019-04-11	09:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NMP					20.7748940000	-156.4607760000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH201021:SR:WB:	Sample-Routine	Water		2020-10-21	08:36:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170124:FM:WB:	Field Msr/Obs	Water		2017-01-24	08:07:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF180314:FM:PS:DO:	Field Msr/Obs	Water		2018-03-14	10:23:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA180220:FM:PS:PH:	Field Msr/Obs	Water		2018-02-20	09:58:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-NMP190703:FM:PS:TS:	Field Msr/Obs	Water		2019-07-03	10:29:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-NMP					20.7748940000	-156.4607760000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH201111:FM:PS:DO:	Field Msr/Obs	Water		2020-11-11	08:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-KWP200204:FM:PS:PH:	Field Msr/Obs	Water		2020-02-04	08:18:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-KWP					20.7550560000	-156.4596020000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RFS180921:FM:WB:	Field Msr/Obs	Water		2018-09-21	09:14:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RFS					20.9989240000	-156.6667460000																															Water Bottle	HACH 2100Q																STORET
