Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Result UID	Characteristic	Fraction	Statistic	Value	Unit	Value Type	Detection Condition	Biological Intent	Taxon Name	Status	Last Changed
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975429	Salinity			34.8	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975430	Dissolved oxygen (DO)			5.78	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975431	Dissolved oxygen saturation			84.4	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975432	Turbidity			5.15	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975433	pH			8.07	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975434	"Total Nitrogen, mixed forms"	"Filtered, field"		62.87	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975435	"Total Phosphorus, mixed forms"	"Filtered, field"		5.05	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975436	Orthophosphate	"Filtered, field"		4.16	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975437	Silicate	"Filtered, field"		140.57	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975438	Nitrate + Nitrite	"Filtered, field"		6.77	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPM	Peter Martin Hale	OPM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975439	Ammonium	"Filtered, field"				Actual	Below Method Detection Limit			Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975440	"Temperature, water"			25.0	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975441	Salinity			34.8	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975442	Dissolved oxygen (DO)			6.02	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975443	Dissolved oxygen saturation			88.4	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975444	Turbidity			0.69	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975445	pH			8.05	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975446	"Total Nitrogen, mixed forms"	"Filtered, field"		62.82	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975447	"Total Phosphorus, mixed forms"	"Filtered, field"		5.14	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975448	Orthophosphate	"Filtered, field"		3.48	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975449	Silicate	"Filtered, field"		107.68	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975450	Nitrate + Nitrite	"Filtered, field"		6.76	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975451	Ammonium	"Filtered, field"		1.56	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975452	"Temperature, water"			24.5	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975453	Salinity			34.4	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975454	Dissolved oxygen (DO)			6.00	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975455	Dissolved oxygen saturation			87.1	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975456	Turbidity			4.28	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975457	pH			8.04	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975458	"Total Nitrogen, mixed forms"	"Filtered, field"		58.76	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975459	"Total Phosphorus, mixed forms"	"Filtered, field"		4.58	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975460	Orthophosphate	"Filtered, field"		3.62	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975461	Silicate	"Filtered, field"		365.31	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975462	Nitrate + Nitrite	"Filtered, field"		7.98	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975463	Ammonium	"Filtered, field"				Actual	Below Method Detection Limit			Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975464	"Temperature, water"			24.7	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975465	Salinity			34.6	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975466	Dissolved oxygen (DO)			6.58	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975467	Dissolved oxygen saturation			96.2	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975468	Turbidity			2.92	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975469	pH			8.05	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975470	"Total Nitrogen, mixed forms"	"Filtered, field"		58.01	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975471	"Total Phosphorus, mixed forms"	"Filtered, field"		4.10	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975472	Orthophosphate	"Filtered, field"		3.36	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975473	Silicate	"Filtered, field"		110.15	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975474	Nitrate + Nitrite	"Filtered, field"		5.78	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975475	Ammonium	"Filtered, field"				Actual	Below Method Detection Limit			Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975476	"Temperature, water"			25.8	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975477	Salinity			34.7	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975478	Dissolved oxygen (DO)			6.82	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975479	Dissolved oxygen saturation			101.6	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975480	Turbidity			2.97	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975481	pH			8.11	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975482	"Total Nitrogen, mixed forms"	"Filtered, field"		60.45	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975483	"Total Phosphorus, mixed forms"	"Filtered, field"		7.25	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975484	Orthophosphate	"Filtered, field"		3.44	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975485	Silicate	"Filtered, field"		81.36	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975486	Nitrate + Nitrite	"Filtered, field"		8.09	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975487	Ammonium	"Filtered, field"				Actual	Below Method Detection Limit			Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975488	"Temperature, water"			25.7	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:PS:TS:	11-17-2016	Field Msr/Obs	Water		864975489	Salinity			34.6	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975490	Dissolved oxygen (DO)			6.56	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:PS:DO:	11-17-2016	Field Msr/Obs	Water		864975491	Dissolved oxygen saturation			97.4	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:WB:	11-17-2016	Field Msr/Obs	Water		864975492	Turbidity			2.33	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:FM:PS:PH:	11-17-2016	Field Msr/Obs	Water		864975493	pH			8.06	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975494	"Total Nitrogen, mixed forms"	"Filtered, field"		59.46	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975495	"Total Phosphorus, mixed forms"	"Filtered, field"		3.95	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975496	Orthophosphate	"Filtered, field"		3.35	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975497	Silicate	"Filtered, field"		165.43	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975498	Nitrate + Nitrite	"Filtered, field"		6.71	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP161117:SR:WB:	11-17-2016	Sample-Routine	Water		864975499	Ammonium	"Filtered, field"				Actual	Below Method Detection Limit			Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975500	"Temperature, water"			24.4	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975501	Salinity			34.2	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975502	Dissolved oxygen (DO)			6.36	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975503	Dissolved oxygen saturation			92.0	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:WB:	11-29-2016	Field Msr/Obs	Water		864975504	Turbidity			5.69	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:FM:PS:PH:	11-29-2016	Field Msr/Obs	Water		864975505	pH			8.05	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975506	"Total Nitrogen, mixed forms"	"Filtered, field"		134.74	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975507	"Total Phosphorus, mixed forms"	"Filtered, field"		15.76	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975508	Orthophosphate	"Filtered, field"		10.78	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975509	Silicate	"Filtered, field"		675.12	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975510	Nitrate + Nitrite	"Filtered, field"		67.99	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975511	Ammonium	"Filtered, field"		2.79	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975512	"Temperature, water"			24.0	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975513	Salinity			33.9	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975514	Dissolved oxygen (DO)			6.68	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975515	Dissolved oxygen saturation			95.7	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:WB:	11-29-2016	Field Msr/Obs	Water		864975516	Turbidity			6.36	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:FM:PS:PH:	11-29-2016	Field Msr/Obs	Water		864975517	pH			8.07	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975518	"Total Nitrogen, mixed forms"	"Filtered, field"		87.03	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975519	"Total Phosphorus, mixed forms"	"Filtered, field"		9.48	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975520	Orthophosphate	"Filtered, field"		4.61	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975521	Silicate	"Filtered, field"		308.06	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975522	Nitrate + Nitrite	"Filtered, field"		4.90	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975523	Ammonium	"Filtered, field"		3.03	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975524	"Temperature, water"			25.1	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975525	Salinity			34.3	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975526	Dissolved oxygen (DO)			6.52	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975527	Dissolved oxygen saturation			95.2	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:WB:	11-29-2016	Field Msr/Obs	Water		864975528	Turbidity			1.56	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:FM:PS:PH:	11-29-2016	Field Msr/Obs	Water		864975529	pH			8.14	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975530	"Total Nitrogen, mixed forms"	"Filtered, field"		83.38	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975531	"Total Phosphorus, mixed forms"	"Filtered, field"		5.77	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975532	Orthophosphate	"Filtered, field"		4.06	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975533	Silicate	"Filtered, field"		386.57	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975534	Nitrate + Nitrite	"Filtered, field"		21.25	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975535	Ammonium	"Filtered, field"		1.64	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975536	"Temperature, water"			25.4	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975537	Salinity			33.8	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975538	Dissolved oxygen (DO)			6.53	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975539	Dissolved oxygen saturation			95.4	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:WB:	11-29-2016	Field Msr/Obs	Water		864975540	Turbidity			1.46	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:FM:PS:PH:	11-29-2016	Field Msr/Obs	Water		864975541	pH			8.04	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975542	"Total Nitrogen, mixed forms"	"Filtered, field"		137.85	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975543	"Total Phosphorus, mixed forms"	"Filtered, field"		9.45	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975544	Orthophosphate	"Filtered, field"		7.10	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975545	Silicate	"Filtered, field"		848.06	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975546	Nitrate + Nitrite	"Filtered, field"		77.66	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975547	Ammonium	"Filtered, field"		3.07	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975548	"Temperature, water"			25.4	deg C	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:PS:TS:	11-29-2016	Field Msr/Obs	Water		864975549	Salinity			33.6	ppt	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975550	Dissolved oxygen (DO)			6.49	mg/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:PS:DO:	11-29-2016	Field Msr/Obs	Water		864975551	Dissolved oxygen saturation			95.0	%	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:WB:	11-29-2016	Field Msr/Obs	Water		864975552	Turbidity			1.49	NTU	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:FM:PS:PH:	11-29-2016	Field Msr/Obs	Water		864975553	pH			8.13	None	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975554	"Total Nitrogen, mixed forms"	"Filtered, field"		94.79	ug/l	Actual				Final	11-27-2020 3:31:03 PM
HUIWAIOLA_WQX	RWA	Wahikuli	RWA161129:SR:WB:	11-29-2016	Sample-Routine	Water		864975555	"Total Phosphorus, mixed forms"	"Filtered, field"		10.29	ug/l	Actual				Final	11-27-2020 3:31:03 PM
