Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Last Changed
HUIWAIOLA_WQX	KCP	Cove Park	KCP181218:FM:PS:PH:	12-18-2018	Field Msr/Obs	Water		12-14-2020 8:19:39 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181218:FM:PS:TS:	12-18-2018	Field Msr/Obs	Water		12-14-2020 8:19:39 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181218:FM:WB:	12-18-2018	Field Msr/Obs	Water		12-14-2020 8:19:39 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181218:SR:WB:	12-18-2018	Sample-Routine	Water		12-14-2020 8:19:39 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190115:FM:PS:DO:	01-15-2019	Field Msr/Obs	Water		12-15-2020 8:06:52 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190115:FM:PS:PH:	01-15-2019	Field Msr/Obs	Water		12-15-2020 8:06:52 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190115:FM:PS:TS:	01-15-2019	Field Msr/Obs	Water		12-15-2020 8:06:52 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190115:FM:WB:	01-15-2019	Field Msr/Obs	Water		12-15-2020 8:06:52 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190115:SR:WB:	01-15-2019	Sample-Routine	Water		12-15-2020 8:06:52 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190205:FM:PS:DO:	02-05-2019	Field Msr/Obs	Water		12-15-2020 8:06:55 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190205:FM:PS:PH:	02-05-2019	Field Msr/Obs	Water		12-15-2020 8:06:55 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190205:FM:PS:TS:	02-05-2019	Field Msr/Obs	Water		12-15-2020 8:06:55 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190205:FM:WB:	02-05-2019	Field Msr/Obs	Water		12-15-2020 8:06:55 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190205:SR:WB:	02-05-2019	Sample-Routine	Water		12-15-2020 8:06:55 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190226:FM:PS:DO:	02-26-2019	Field Msr/Obs	Water		12-15-2020 8:06:57 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190226:FM:PS:PH:	02-26-2019	Field Msr/Obs	Water		12-15-2020 8:06:57 AM
